CodeSite_SamplingOperations_x,Date_SamplingOperation,IBD,IBD_EQR,IBD_EQR_Status,Longitude_Lambert93,Latitude_Lambert93,Watershed,HERlvl1Name,Streamsize
S02001700,2011-07-20,15.0,0.8187134502923976,Good,1061961.0,6853655.0,Rhin-Meuse,ALSACE,TG
S02001700,2012-07-18,15.0,0.8187134502923976,Good,1061961.0,6853655.0,Rhin-Meuse,ALSACE,TG
S02001700,2013-08-21,15.0,0.8187134502923976,Good,1061961.0,6853655.0,Rhin-Meuse,ALSACE,TG
S02001700,2014-07-02,14.9,0.8128654970760233,Good,1061961.0,6853655.0,Rhin-Meuse,ALSACE,TG
S02001700,2015-08-13,14.6,0.7953216374269005,Good,1061961.0,6853655.0,Rhin-Meuse,ALSACE,TG
S02044100,2015-08-24,14.2,0.7719298245614034,Moderate,1056899.0,6856284.0,Rhin-Meuse,ALSACE,M
S02001700,2016-08-23,14.45,0.7865497076023391,Good,1061961.0,6853655.0,Rhin-Meuse,ALSACE,TG
S02001700,2017-08-16,14.3,0.7777777777777778,Moderate,1061961.0,6853655.0,Rhin-Meuse,ALSACE,TG
S02001700,2018-08-28,14.9,0.8128654970760233,Good,1061961.0,6853655.0,Rhin-Meuse,ALSACE,TG
S02044100,2018-08-31,13.3,0.7192982456140351,Moderate,1056899.0,6856284.0,Rhin-Meuse,ALSACE,M
S02001700,2019-08-07,14.5,0.7894736842105262,Good,1061961.0,6853655.0,Rhin-Meuse,ALSACE,TG
S02001700,2020-06-30,14.8,0.8070175438596491,Good,1061961.0,6853655.0,Rhin-Meuse,ALSACE,TG
S02001700,2021-08-11,14.8,0.8070175438596491,Good,1061961.0,6853655.0,Rhin-Meuse,ALSACE,TG
S02044100,2021-08-31,14.4,0.783625730994152,Good,1056899.0,6856284.0,Rhin-Meuse,ALSACE,M
S02001715,2007-09-07,14.3,0.7777777777777778,Moderate,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02022650,2007-09-13,20.0,1.0,High,1030583.0,6793890.0,Rhin-Meuse,ALSACE,TP
S02001715,2008-08-06,16.0,0.8771929824561403,Good,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02001715,2009-07-23,17.1,0.9415204678362572,High,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02001715,2010-07-22,16.5,0.9064327485380116,Good,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02001715,2011-07-22,18.7,1.0,High,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02001715,2012-07-31,16.6,0.912280701754386,Good,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02001715,2013-08-20,15.8,0.8654970760233918,Good,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02001715,2014-10-08,15.8,0.8654970760233918,Good,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02022650,2015-07-15,20.0,1.0,High,1030583.0,6793890.0,Rhin-Meuse,ALSACE,TP
S02001715,2015-08-12,17.8,0.9824561403508772,High,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02001715,2016-08-25,17.6,0.9707602339181286,High,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02001715,2017-07-05,17.4,0.95906432748538,High,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02001715,2018-07-26,16.2,0.8888888888888887,Good,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02001715,2019-07-19,17.2,0.9473684210526314,High,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02001715,2020-07-03,17.299999999999997,0.9532163742690056,High,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02001715,2021-08-05,17.4,0.95906432748538,High,1037861.0,6797189.0,Rhin-Meuse,ALSACE,
S02001717,2010-07-22,16.2,0.8888888888888887,Good,1032552.0,6787812.0,Rhin-Meuse,ALSACE,
S02022760,2010-07-22,16.25,0.8918128654970758,Good,1033271.0,6785633.0,Rhin-Meuse,ALSACE,
S02001717,2016-08-25,16.299999999999997,0.894736842105263,Good,1032552.0,6787812.0,Rhin-Meuse,ALSACE,
S02001717,2019-07-16,16.4,0.9005847953216373,Good,1032552.0,6787812.0,Rhin-Meuse,ALSACE,
S02001725,2007-09-07,13.8,0.7485380116959064,Moderate,1044874.0,6806422.0,Rhin-Meuse,ALSACE,TP
S02001725,2008-09-12,14.5,0.7894736842105262,Good,1044874.0,6806422.0,Rhin-Meuse,ALSACE,TP
S02001725,2009-08-04,14.7,0.8011695906432748,Good,1044874.0,6806422.0,Rhin-Meuse,ALSACE,TP
S02001725,2010-07-26,14.6,0.7953216374269005,Good,1044874.0,6806422.0,Rhin-Meuse,ALSACE,TP
S02001046,2010-07-26,14.6,0.7953216374269005,Good,1045006.0,6801458.0,Rhin-Meuse,ALSACE,TP
S02001725,2011-07-21,14.6,0.7953216374269005,Good,1044874.0,6806422.0,Rhin-Meuse,ALSACE,TP
S02001725,2012-07-31,15.6,0.8538011695906432,Good,1044874.0,6806422.0,Rhin-Meuse,ALSACE,TP
S02001725,2016-08-29,16.4,0.9005847953216373,Good,1044874.0,6806422.0,Rhin-Meuse,ALSACE,TP
S02001725,2017-07-06,17.2,0.9473684210526314,High,1044874.0,6806422.0,Rhin-Meuse,ALSACE,TP
S02001725,2018-07-26,16.7,0.91812865497076,Good,1044874.0,6806422.0,Rhin-Meuse,ALSACE,TP
S02001725,2019-07-18,17.0,0.935672514619883,Good,1044874.0,6806422.0,Rhin-Meuse,ALSACE,TP
S02001725,2020-06-30,16.4,0.9005847953216373,Good,1044874.0,6806422.0,Rhin-Meuse,ALSACE,TP
S02001725,2021-09-08,15.5,0.8479532163742689,Good,1044874.0,6806422.0,Rhin-Meuse,ALSACE,TP
S02026125,2009-08-04,13.6,0.7368421052631579,Moderate,1045648.0,6822507.0,Rhin-Meuse,ALSACE,
S02001738,2018-05-18,15.9,0.871345029239766,Good,1048066.0,6818543.0,Rhin-Meuse,ALSACE,TP
S02001738,2021-08-12,15.3,0.8362573099415205,Good,1048066.0,6818543.0,Rhin-Meuse,ALSACE,TP
S02001750,2007-09-06,10.1,0.34,Poor,1030620.0,6718952.0,Rhin-Meuse,JURA-PREALPES DU NORD,TP
S02001750,2008-08-11,15.6,0.7066666666666667,Moderate,1030620.0,6718952.0,Rhin-Meuse,JURA-PREALPES DU NORD,TP
S02001750,2009-07-21,15.5,0.7,Moderate,1030620.0,6718952.0,Rhin-Meuse,JURA-PREALPES DU NORD,TP
S02001750,2010-07-19,15.7,0.7133333333333333,Moderate,1030620.0,6718952.0,Rhin-Meuse,JURA-PREALPES DU NORD,TP
S02001750,2011-07-23,15.7,0.7133333333333333,Moderate,1030620.0,6718952.0,Rhin-Meuse,JURA-PREALPES DU NORD,TP
S02001750,2012-08-01,15.1,0.6733333333333333,Moderate,1030620.0,6718952.0,Rhin-Meuse,JURA-PREALPES DU NORD,TP
S02001750,2014-09-29,15.5,0.7,Moderate,1030620.0,6718952.0,Rhin-Meuse,JURA-PREALPES DU NORD,TP
S02001750,2016-07-22,14.7,0.6466666666666667,Moderate,1030620.0,6718952.0,Rhin-Meuse,JURA-PREALPES DU NORD,TP
S02001750,2017-07-03,13.9,0.5933333333333334,Moderate,1030620.0,6718952.0,Rhin-Meuse,JURA-PREALPES DU NORD,TP
S02000008,2017-07-03,9.6,0.5029239766081871,Poor,1039055.0,6721258.0,Rhin-Meuse,ALSACE,TP
S02001750,2018-07-16,14.9,0.66,Moderate,1030620.0,6718952.0,Rhin-Meuse,JURA-PREALPES DU NORD,TP
S02001750,2019-07-19,15.9,0.7266666666666667,Moderate,1030620.0,6718952.0,Rhin-Meuse,JURA-PREALPES DU NORD,TP
S02001750,2020-07-08,15.8,0.7200000000000001,Moderate,1030620.0,6718952.0,Rhin-Meuse,JURA-PREALPES DU NORD,TP
S02000008,2020-07-08,8.0,0.4093567251461988,Bad,1039055.0,6721258.0,Rhin-Meuse,ALSACE,TP
S02001750,2021-08-11,15.8,0.7200000000000001,Moderate,1030620.0,6718952.0,Rhin-Meuse,JURA-PREALPES DU NORD,TP
S02001915,2009-07-20,13.2,0.7134502923976607,Moderate,1018822.0,6726790.0,Rhin-Meuse,ALSACE,TP
S02001955,2009-07-20,16.7,0.91812865497076,Good,1016917.0,6729141.0,Rhin-Meuse,ALSACE,TP
S02001915,2015-07-17,10.6,0.5614035087719298,Moderate,1018822.0,6726790.0,Rhin-Meuse,ALSACE,TP
S02001915,2018-07-17,10.6,0.5614035087719298,Moderate,1018822.0,6726790.0,Rhin-Meuse,ALSACE,TP
S02001955,2009-07-20,16.7,0.91812865497076,Good,1016917.0,6729141.0,Rhin-Meuse,ALSACE,TP
S02001915,2009-07-20,13.2,0.7134502923976607,Moderate,1018822.0,6726790.0,Rhin-Meuse,ALSACE,TP
S02001915,2015-07-17,10.6,0.5614035087719298,Moderate,1018822.0,6726790.0,Rhin-Meuse,ALSACE,TP
S02001915,2018-07-17,10.6,0.5614035087719298,Moderate,1018822.0,6726790.0,Rhin-Meuse,ALSACE,TP
S02002000,2007-09-06,14.7,0.8011695906432748,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2008-08-11,11.2,0.5964912280701753,Moderate,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02001990,2009-07-20,19.2,1.0,High,1013460.0,6731474.0,Rhin-Meuse,ALSACE,TP
S02002000,2009-07-20,15.1,0.8245614035087718,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2010-07-19,14.5,0.7894736842105262,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2011-07-22,15.6,0.8538011695906432,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2012-08-01,15.35,0.8391812865497075,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2013-08-19,15.1,0.8245614035087718,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2014-09-30,15.6,0.8538011695906432,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2015-07-16,14.4,0.783625730994152,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2016-07-21,10.4,0.5497076023391813,Poor,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2017-07-03,14.6,0.7953216374269005,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2018-07-16,13.9,0.7543859649122806,Moderate,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2019-07-18,13.9,0.7543859649122806,Moderate,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2020-07-09,15.0,0.8187134502923976,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2021-08-11,14.4,0.783625730994152,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2007-09-06,14.7,0.8011695906432748,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2008-08-11,11.2,0.5964912280701753,Moderate,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2009-07-20,15.1,0.8245614035087718,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002800,2009-07-20,14.5,0.7894736842105262,Good,1017944.0,6734680.0,Rhin-Meuse,ALSACE,TP
S02002000,2010-07-19,14.5,0.7894736842105262,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2011-07-22,15.6,0.8538011695906432,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2012-08-01,15.35,0.8391812865497075,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2013-08-19,15.1,0.8245614035087718,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2014-09-30,15.6,0.8538011695906432,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2015-07-16,14.4,0.783625730994152,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002800,2015-07-16,14.8,0.8070175438596491,Good,1017944.0,6734680.0,Rhin-Meuse,ALSACE,TP
S02002000,2016-07-21,10.4,0.5497076023391813,Poor,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2017-07-03,14.6,0.7953216374269005,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2018-07-16,13.9,0.7543859649122806,Moderate,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2019-07-18,13.9,0.7543859649122806,Moderate,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2020-07-09,15.0,0.8187134502923976,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002800,2021-08-05,13.2,0.7134502923976607,Moderate,1017944.0,6734680.0,Rhin-Meuse,ALSACE,TP
S02002000,2021-08-11,14.4,0.783625730994152,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2007-09-06,14.7,0.8011695906432748,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2008-08-11,11.2,0.5964912280701753,Moderate,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002800,2009-07-20,14.5,0.7894736842105262,Good,1017944.0,6734680.0,Rhin-Meuse,ALSACE,TP
S02002000,2009-07-20,15.1,0.8245614035087718,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2010-07-19,14.5,0.7894736842105262,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2011-07-22,15.6,0.8538011695906432,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2012-08-01,15.35,0.8391812865497075,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2013-08-19,15.1,0.8245614035087718,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2014-09-30,15.6,0.8538011695906432,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002800,2015-07-16,14.8,0.8070175438596491,Good,1017944.0,6734680.0,Rhin-Meuse,ALSACE,TP
S02002000,2015-07-16,14.4,0.783625730994152,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2016-07-21,10.4,0.5497076023391813,Poor,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2017-07-03,14.6,0.7953216374269005,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2018-07-16,13.9,0.7543859649122806,Moderate,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2019-07-18,13.9,0.7543859649122806,Moderate,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002000,2020-07-09,15.0,0.8187134502923976,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02002800,2021-08-05,13.2,0.7134502923976607,Moderate,1017944.0,6734680.0,Rhin-Meuse,ALSACE,TP
S02002000,2021-08-11,14.4,0.783625730994152,Good,1016715.0,6732366.0,Rhin-Meuse,ALSACE,P
S02003100,2007-09-06,13.7,0.7426900584795321,Moderate,1020958.0,6733349.0,Rhin-Meuse,ALSACE,TP
S02003100,2008-08-11,14.35,0.7807017543859649,,1020958.0,6733349.0,Rhin-Meuse,ALSACE,TP
S02003100,2009-07-20,15.0,0.8187134502923976,Good,1020958.0,6733349.0,Rhin-Meuse,ALSACE,TP
S02003100,2010-07-19,12.3,0.6608187134502924,Moderate,1020958.0,6733349.0,Rhin-Meuse,ALSACE,TP
S02003100,2011-07-22,12.7,0.6842105263157894,Moderate,1020958.0,6733349.0,Rhin-Meuse,ALSACE,TP
S02003100,2012-08-01,13.3,0.7192982456140351,Moderate,1020958.0,6733349.0,Rhin-Meuse,ALSACE,TP
S02003100,2014-09-30,15.2,0.830409356725146,Good,1020958.0,6733349.0,Rhin-Meuse,ALSACE,TP
S02003100,2016-07-21,14.95,0.8157894736842104,Good,1020958.0,6733349.0,Rhin-Meuse,ALSACE,TP
S02003100,2017-07-03,14.7,0.8011695906432748,Good,1020958.0,6733349.0,Rhin-Meuse,ALSACE,TP
S02003100,2018-07-24,15.5,0.8479532163742689,Good,1020958.0,6733349.0,Rhin-Meuse,ALSACE,TP
S02003100,2019-07-18,15.6,0.8538011695906432,Good,1020958.0,6733349.0,Rhin-Meuse,ALSACE,TP
S02003100,2020-07-09,15.3,0.8362573099415205,Good,1020958.0,6733349.0,Rhin-Meuse,ALSACE,TP
S02003100,2021-08-26,14.6,0.7953216374269005,Good,1020958.0,6733349.0,Rhin-Meuse,ALSACE,TP
S02003200,2007-09-06,13.1,0.7076023391812865,Moderate,1020106.0,6736885.0,Rhin-Meuse,ALSACE,P
S02003200,2008-08-08,13.85,0.7514619883040935,Moderate,1020106.0,6736885.0,Rhin-Meuse,ALSACE,P
S02003200,2009-07-20,14.6,0.7953216374269005,Good,1020106.0,6736885.0,Rhin-Meuse,ALSACE,P
S02003200,2010-07-20,9.4,0.4912280701754386,Poor,1020106.0,6736885.0,Rhin-Meuse,ALSACE,P
S02003200,2011-07-22,14.9,0.8128654970760233,Good,1020106.0,6736885.0,Rhin-Meuse,ALSACE,P
S02003200,2012-08-01,14.6,0.7953216374269005,Good,1020106.0,6736885.0,Rhin-Meuse,ALSACE,P
S02003200,2014-09-30,14.1,0.7660818713450291,Moderate,1020106.0,6736885.0,Rhin-Meuse,ALSACE,P
S02003200,2016-07-21,13.05,0.7046783625730993,Moderate,1020106.0,6736885.0,Rhin-Meuse,ALSACE,P
S02003200,2017-07-03,12.0,0.6432748538011696,Moderate,1020106.0,6736885.0,Rhin-Meuse,ALSACE,P
S02003200,2018-07-16,10.8,0.5730994152046783,Moderate,1020106.0,6736885.0,Rhin-Meuse,ALSACE,P
S02003200,2019-07-18,8.6,0.4444444444444444,Poor,1020106.0,6736885.0,Rhin-Meuse,ALSACE,P
S02003200,2020-07-09,14.1,0.7660818713450291,Moderate,1020106.0,6736885.0,Rhin-Meuse,ALSACE,P
S02003900,2021-05-26,16.4,0.9005847953216373,Good,1018652.0,6738759.0,Rhin-Meuse,ALSACE,TP
S02003200,2021-08-11,11.4,0.6081871345029239,Moderate,1020106.0,6736885.0,Rhin-Meuse,ALSACE,P
S02003350,2007-09-06,11.2,0.5964912280701753,Moderate,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003350,2008-08-11,13.7,0.7426900584795321,Moderate,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003350,2009-07-20,11.0,0.5847953216374269,Moderate,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003350,2010-07-19,12.0,0.6432748538011696,Moderate,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003350,2011-07-22,11.5,0.6140350877192982,Moderate,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003350,2012-08-01,12.7,0.6842105263157894,Moderate,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003350,2013-07-22,11.9,0.6374269005847953,Moderate,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003350,2014-09-29,15.3,0.8362573099415205,Good,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003350,2015-07-17,12.8,0.6900584795321637,Moderate,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003350,2016-07-22,13.350000000000001,0.7222222222222221,Moderate,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003350,2017-07-03,13.9,0.7543859649122806,Moderate,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003397,2017-07-03,10.6,0.5614035087719298,Moderate,1012918.0,6726008.0,Rhin-Meuse,ALSACE,TP
S02003350,2018-07-17,7.3,0.3684210526315789,Poor,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003350,2019-07-18,11.9,0.6374269005847953,Moderate,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003350,2020-07-08,14.5,0.7894736842105262,Good,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003397,2020-07-08,15.0,0.8187134502923976,Good,1012918.0,6726008.0,Rhin-Meuse,ALSACE,TP
S02003350,2021-08-25,13.1,0.7076023391812865,Moderate,1013936.0,6723763.0,Rhin-Meuse,ALSACE,TP
S02003400,2007-09-06,14.1,0.7660818713450291,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2008-08-11,14.2,0.7719298245614034,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2009-07-20,13.2,0.7134502923976607,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2010-07-19,12.4,0.6666666666666666,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2011-07-22,12.850000000000001,0.6929824561403508,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2012-08-01,13.3,0.7192982456140351,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2014-09-29,14.5,0.7894736842105262,Good,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2016-07-22,13.65,0.739766081871345,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003397,2017-07-03,13.225000000000001,0.7149122807017543,Moderate,1012918.0,6726008.0,Rhin-Meuse,ALSACE,TP
S02003400,2017-07-03,12.8,0.6900584795321637,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2018-07-17,5.9,0.2865497076023392,Bad,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2019-07-18,9.1,0.4736842105263157,Poor,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003397,2020-07-08,15.0,0.8187134502923976,Good,1012918.0,6726008.0,Rhin-Meuse,ALSACE,TP
S02003400,2020-07-08,11.05,0.587719298245614,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2021-08-11,13.0,0.7017543859649122,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2007-09-06,14.1,0.7660818713450291,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2008-08-11,14.2,0.7719298245614034,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2009-07-20,13.2,0.7134502923976607,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2010-07-19,12.4,0.6666666666666666,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2011-07-22,12.850000000000001,0.6929824561403508,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2012-08-01,13.3,0.7192982456140351,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2014-09-29,14.5,0.7894736842105262,Good,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2016-07-22,13.65,0.739766081871345,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2017-07-03,12.8,0.6900584795321637,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003397,2017-07-03,9.350000000000001,0.48830409356725146,Poor,1012918.0,6726008.0,Rhin-Meuse,ALSACE,TP
S02003400,2018-07-17,5.9,0.2865497076023392,Bad,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2019-07-18,9.1,0.4736842105263157,Poor,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003400,2020-07-08,11.05,0.587719298245614,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003397,2020-07-08,15.0,0.8187134502923976,Good,1012918.0,6726008.0,Rhin-Meuse,ALSACE,TP
S02003400,2021-08-11,13.0,0.7017543859649122,Moderate,1012059.0,6726660.0,Rhin-Meuse,ALSACE,P
S02003610,2017-08-07,,,,1008525.0,6734338.0,Rhin-Meuse,ALSACE,TP
S02003610,2020-07-10,14.8,0.8070175438596491,Good,1008525.0,6734338.0,Rhin-Meuse,ALSACE,TP
S02003617,2017-08-18,,,,1007973.0,6736282.0,Rhin-Meuse,ALSACE,TP
S02003617,2020-07-10,12.3,0.6608187134502924,Moderate,1007973.0,6736282.0,Rhin-Meuse,ALSACE,TP
S02003620,2010-07-20,6.8,0.3391812865497076,Poor,1010933.0,6735627.0,Rhin-Meuse,ALSACE,TP
S02003670,2010-07-20,11.8,0.631578947368421,Moderate,1012510.0,6737738.0,Rhin-Meuse,ALSACE,TP
S02003620,2015-07-16,14.5,0.7894736842105262,Good,1010933.0,6735627.0,Rhin-Meuse,ALSACE,TP
S02003620,2018-07-17,14.5,0.7894736842105262,Good,1010933.0,6735627.0,Rhin-Meuse,ALSACE,TP
S02003670,2010-07-20,11.8,0.631578947368421,Moderate,1012510.0,6737738.0,Rhin-Meuse,ALSACE,TP
S02003620,2010-07-20,6.8,0.3391812865497076,Poor,1010933.0,6735627.0,Rhin-Meuse,ALSACE,TP
S02003620,2015-07-16,14.5,0.7894736842105262,Good,1010933.0,6735627.0,Rhin-Meuse,ALSACE,TP
S02003620,2018-07-17,14.5,0.7894736842105262,Good,1010933.0,6735627.0,Rhin-Meuse,ALSACE,TP
S02003800,2007-09-06,14.0,0.7602339181286549,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003700,2008-08-08,13.8,0.7485380116959064,Moderate,1016734.0,6737042.0,Rhin-Meuse,ALSACE,
S02003800,2008-08-08,14.2,0.7719298245614034,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003800,2009-07-20,14.0,0.7602339181286549,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003800,2010-07-20,14.0,0.7602339181286549,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003800,2011-07-22,14.15,0.7690058479532164,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003800,2012-08-01,14.3,0.7777777777777778,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003800,2014-09-30,13.8,0.7485380116959064,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003800,2016-07-21,13.8,0.7485380116959064,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003800,2017-07-03,13.8,0.7485380116959064,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003700,2017-08-18,13.9,0.7543859649122806,Moderate,1016734.0,6737042.0,Rhin-Meuse,ALSACE,
S02003800,2018-07-17,13.8,0.7485380116959064,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003800,2019-07-17,11.2,0.5964912280701753,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003700,2020-07-09,14.3,0.7777777777777778,Moderate,1016734.0,6737042.0,Rhin-Meuse,ALSACE,
S02003800,2020-07-09,14.9,0.8128654970760233,Good,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003800,2021-08-26,14.9,0.8128654970760233,Good,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003800,2007-09-06,14.0,0.7602339181286549,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003800,2008-08-08,14.2,0.7719298245614034,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003700,2008-08-08,13.8,0.7485380116959064,Moderate,1016734.0,6737042.0,Rhin-Meuse,ALSACE,
S02003800,2009-07-20,14.0,0.7602339181286549,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
S02003800,2010-07-20,14.0,0.7602339181286549,Moderate,1016827.0,6737563.0,Rhin-Meuse,ALSACE,P
